Time_datenum,Time_UTC,Boat_Latitude,Boat_Longitude,Boat_pos_x_m,Boat_pos_y_m,Sensor1_pos_x_m,Sensor1_pos_y_m,Sensor1_pos_z_m,Sensor2_pos_x_m,Sensor2_pos_y_m,Sensor2_pos_z_m
736950.707725232,12-Sep-2017 16:59:07.460,20.4601558917256,-156.948782377241,212.025490948252,-44.1073312679215,-116.182039237686,25.0764351028563,8.80319884491282,-141.221782537007,30.3546313387045,11.9000282845816
736950.707731019,12-Sep-2017 16:59:07.960,20.460150917124,-156.948757338413,214.638040151264,-44.6580372533343,-113.569501032464,24.5256769439519,8.90302969934409,-138.609245170832,29.8038691993587,12.1154527599333
736950.707736806,12-Sep-2017 16:59:08.460,20.4601459425224,-156.948732299585,217.250589526393,-45.208742837797,-110.956962743201,23.9749187681169,8.99126480200666,-135.996707727337,29.2531070112012,12.3057532675397
736950.707742593,12-Sep-2017 16:59:08.960,20.4601409679207,-156.948707260757,219.863139066404,-45.7594480237908,-108.34442418746,23.4241614726855,8.96504605652052,-133.384170009613,28.7023457402153,12.2480720274701
736950.70774838,12-Sep-2017 16:59:09.460,20.4601359932191,-156.948682221425,222.475741331972,-46.3101638887861,-105.731832954426,22.8733932692435,8.94095218829282,-130.771579618277,28.151573543747,12.181989616296
736950.707754167,12-Sep-2017 16:59:09.960,20.4601310186174,-156.948657182597,225.088291205495,-46.8608682750508,-103.119294107698,22.3226365717224,8.9383485226598,-128.159041612809,27.6008128552741,12.0309770095812
736950.707759954,12-Sep-2017 16:59:10.460,20.4601260440158,-156.948632143768,227.700841253658,-47.4115722624151,-100.506755106877,21.7718801755746,8.93632548047032,-125.546503454818,27.050052460734,11.8996732656595
736950.707765741,12-Sep-2017 16:59:10.960,20.4601210694142,-156.94860710494,230.313391466461,-47.9622758509178,-97.8942158869675,21.2211244365645,8.94156922956755,-122.933965073582,26.499292743036,12.0150357457986
736950.707771528,12-Sep-2017 16:59:11.460,20.4601161602519,-156.948582093257,232.923109503793,-48.5057342917681,-95.4523509107482,19.8765250854848,8.94605800959842,-120.50490601184,25.0935724215528,12.1264364052432
736950.707777315,12-Sep-2017 16:59:11.960,20.46011133129,-156.948557115867,235.52924931289,-49.0403133860048,-93.0494282191302,18.3587153259043,8.94081426050119,-118.117487243769,23.5007496254027,12.1867395198613
736950.707783102,12-Sep-2017 16:59:12.460,20.460106502328,-156.948532138478,238.13538928465,-49.5748920826062,-90.4432989437077,17.8240844833022,8.94126418702105,-115.511358784396,22.9661148044565,12.2343730379364
